id_municipio,id_provincia,municipio,provincia,reg_autonomos,reg_general,total
05095,05,HIGUERA DE LAS DUEÑAS,AVILA,30,30,60
05096,05,HIJA DE DIOS (LA),AVILA,5,5,2
05097,05,HORCAJADA (LA),AVILA,44,33,79
05099,05,HORCAJO DE LAS TORRES,AVILA,54,19,87
05100,05,HORNILLO (EL),AVILA,16,41,63
05101,05,HOYOCASERO,AVILA,29,17,46
05102,05,HOYO DE PINARES (EL),AVILA,167,188,364
05103,05,HOYORREDONDO,AVILA,5,5,6
05104,05,HOYOS DEL COLLADO,AVILA,10,5,11
05105,05,HOYOS DEL ESPINO,AVILA,56,103,161
05106,05,HOYOS DE MIGUEL MUÑOZ,AVILA,5,5,2
05107,05,HURTUMPASCUAL,AVILA,10,5,12
05108,05,JUNCIANA,AVILA,5,20,21
05109,05,LANGA,AVILA,52,22,93
05110,05,LANZAHITA,AVILA,78,81,169
05112,05,LOSAR (EL),AVILA,17,5,18
05113,05,LLANOS DE TORMES (LOS),AVILA,5,5,6
05114,05,MADRIGAL DE LAS ALTAS TO,AVILA,127,92,265
05115,05,MAELLO,AVILA,55,71,128
05116,05,MALPARTIDA DE CORNEJA,AVILA,9,5,10
05117,05,MAMBLAS,AVILA,36,19,56
05118,05,MANCERA DE ARRIBA,AVILA,13,14,27
05119,05,MANJABALAGO,AVILA,5,5,2
05120,05,MARLIN,AVILA,5,23,24
05121,05,MARTIHERRERO,AVILA,20,155,176
05122,05,MARTINEZ,AVILA,14,5,21
05123,05,MEDIANA DE VOLTOYA,AVILA,13,9,22
05124,05,MEDINILLA,AVILA,9,6,15
05125,05,MENGAMUÑOZ,AVILA,7,5,9
05126,05,MESEGAR DE CORNEJA,AVILA,7,5,8
05127,05,MIJARES,AVILA,62,45,108
05128,05,MINGORRIA,AVILA,31,25,58
05129,05,MIRON (EL),AVILA,14,16,30
05130,05,MIRONCILLO,AVILA,5,6,8
05131,05,MIRUEÑA DE LOS INFANZONE,AVILA,11,5,12
05132,05,MOMBELTRAN,AVILA,77,240,335
05133,05,MONSALUPE,AVILA,5,5,2
05134,05,MORALEJA DE MATACABRAS,AVILA,5,5,3
05135,05,MUÑANA,AVILA,47,133,189
05136,05,MUÑICO,AVILA,17,10,27
05138,05,MUÑOGALINDO,AVILA,20,31,57
05139,05,MUÑOGRANDE,AVILA,12,10,23
05140,05,MUÑOMER DEL PECO,AVILA,23,18,48
05141,05,MUÑOPEPE,AVILA,5,5,3
05142,05,MUÑOSANCHO,AVILA,5,6,9
05143,05,MUÑOTELLO,AVILA,10,5,11
05144,05,NARRILLOS DEL ALAMO,AVILA,9,5,11
05145,05,NARRILLOS DEL REBOLLAR,AVILA,5,5,6
05147,05,NARROS DEL CASTILLO,AVILA,26,8,35
05148,05,NARROS DEL PUERTO,AVILA,5,5,2
05149,05,NARROS DE SALDUEÑA,AVILA,10,8,19
05151,05,NAVACEPEDILLA DE CORNEJA,AVILA,12,7,21
05152,05,NAVA DE AREVALO,AVILA,87,55,194
05153,05,NAVA DEL BARCO,AVILA,12,5,14
05154,05,NAVADIJOS,AVILA,10,5,12
05155,05,NAVAESCURIAL,AVILA,5,5,7
05156,05,NAVAHONDILLA,AVILA,10,29,40
05157,05,NAVALACRUZ,AVILA,9,8,17
05158,05,NAVALMORAL,AVILA,35,20,55
05159,05,NAVALONGUILLA,AVILA,20,9,30
05160,05,NAVALOSA,AVILA,25,21,47
05161,05,NAVALPERAL DE PINARES,AVILA,64,61,130
05162,05,NAVALPERAL DE TORMES,AVILA,5,7,8
05163,05,NAVALUENGA,AVILA,198,220,430
05164,05,NAVAQUESERA,AVILA,0,5,1
05165,05,NAVARREDONDA DE GREDOS,AVILA,69,115,191
05166,05,NAVARREDONDILLA,AVILA,16,27,44
05167,05,NAVARREVISCA,AVILA,23,23,47
05168,05,NAVAS DEL MARQUES (LAS),AVILA,489,852,1366
05169,05,NAVATALGORDO,AVILA,17,14,31
05170,05,NAVATEJARES,AVILA,5,5,2
05171,05,NEILA DE SAN MIGUEL,AVILA,5,5,2
05172,05,NIHARRA,AVILA,17,52,89
05173,05,OJOS-ALBOS,AVILA,8,5,14
05174,05,ORBITA,AVILA,5,5,4
05175,05,OSO (EL),AVILA,16,58,74
05176,05,PADIERNOS,AVILA,24,47,72
05177,05,PAJARES DE ADAJA,AVILA,17,28,47
05178,05,PALACIOS DE GODA,AVILA,38,92,136
05179,05,PAPATRIGO,AVILA,22,20,43
05180,05,PARRAL (EL),AVILA,17,5,23
05181,05,PASCUALCOBO,AVILA,5,5,7
05182,05,PEDRO BERNARDO,AVILA,75,100,177
05183,05,PEDRO RODRIGUEZ,AVILA,7,9,22
05184,05,PEGUERINOS,AVILA,28,59,89
05185,05,PEÑALBA DE AVILA,AVILA,5,5,7
05186,05,PIEDRAHITA,AVILA,199,382,593
05187,05,PIEDRALAVES,AVILA,232,302,545
05188,05,POVEDA,AVILA,5,5,2
05189,05,POYALES DEL HOYO,AVILA,46,87,146
05190,05,POZANCO,AVILA,7,8,15
05191,05,PRADOSEGAR,AVILA,8,7,17
05192,05,PUERTO CASTILLA,AVILA,13,5,15
05193,05,RASUEROS,AVILA,12,5,19
05194,05,RIOCABADO,AVILA,18,7,27
05195,05,RIOFRIO,AVILA,10,18,29
05196,05,RIVILLA DE BARAJAS,AVILA,5,5,7
05197,05,SALOBRAL,AVILA,9,9,20
05198,05,SALVADIOS,AVILA,9,5,15
05199,05,SAN BARTOLOME DE BEJAR,AVILA,7,5,9
05200,05,SAN BARTOLOME DE CORNEJA,AVILA,5,5,6
05201,05,SAN BARTOLOME DE PINARES,AVILA,38,37,76
05204,05,SANCHIDRIAN,AVILA,39,206,256
05205,05,SANCHORREJA,AVILA,8,5,15
05206,05,SAN ESTEBAN DE LOS PATOS,AVILA,6,5,11
05207,05,SAN ESTEBAN DEL VALLE,AVILA,67,41,110
05208,05,SAN ESTEBAN DE ZAPARDIEL,AVILA,5,5,2
05209,05,SAN GARCIA DE INGELMOS,AVILA,19,5,21
05210,05,SAN JUAN DE LA ENCINILLA,AVILA,9,26,35
05211,05,SAN JUAN DE LA NAVA,AVILA,61,28,91
05212,05,SAN JUAN DEL MOLINILLO,AVILA,20,12,32
05213,05,SAN JUAN DEL OLMO,AVILA,18,12,30
05214,05,SAN LORENZO DE TORMES,AVILA,5,5,2
05215,05,SAN MARTIN DE LA VEGA AL,AVILA,32,10,43
05216,05,SAN MARTIN DEL PIMPOLLAR,AVILA,55,22,78
05217,05,SAN MIGUEL DE CORNEJA,AVILA,11,5,16
05218,05,SAN MIGUEL DE SERREZUELA,AVILA,22,16,39
05219,05,SAN PASCUAL,AVILA,5,5,7
05220,05,SAN PEDRO DEL ARROYO,AVILA,36,151,188
05221,05,SANTA CRUZ DEL VALLE,AVILA,14,13,29
05222,05,SANTA CRUZ DE PINARES,AVILA,20,6,27
05224,05,SANTA MARIA DEL ARROYO,AVILA,13,38,53
05225,05,SANTA MARIA DEL BERROCAL,AVILA,35,56,97
05226,05,SANTA MARIA DE LOS CABAL,AVILA,13,5,15
05227,05,SANTA MARIA DEL TIETAR,AVILA,37,40,79
05228,05,SANTIAGO DEL COLLADO,AVILA,25,10,36
05229,05,SANTO DOMINGO DE LAS POS,AVILA,5,20,26
05230,05,SANTO TOME DE ZABARCOS,AVILA,7,5,9
05231,05,SAN VICENTE DE AREVALO,AVILA,18,34,59
05232,05,SERRADA (LA),AVILA,6,16,27
05233,05,SERRANILLOS,AVILA,30,18,48
05234,05,SIGERES,AVILA,5,5,4
05235,05,SINLABAJOS,AVILA,15,39,55
05236,05,SOLANA DE AVILA,AVILA,9,5,15
05237,05,SOLANA DE RIOALMAR,AVILA,31,19,51
05238,05,SOLOSANCHO,AVILA,54,94,164
05239,05,SOTALBO,AVILA,24,63,95
05240,05,SOTILLO DE LA ADRADA,AVILA,402,655,1070
05241,05,TIEMBLO (EL),AVILA,236,585,841
05242,05,TIÑOSILLOS,AVILA,74,57,185
05243,05,TOLBAÑOS,AVILA,9,5,10
05244,05,TORMELLAS,AVILA,5,5,2
05245,05,TORNADIZOS DE AVILA,AVILA,32,124,157
05246,05,TORTOLES,AVILA,6,5,7
05247,05,TORRE (LA),AVILA,35,63,100
05249,05,UMBRIAS,AVILA,18,7,25
05251,05,VADILLO DE LA SIERRA,AVILA,9,5,10
05252,05,VALDECASA,AVILA,17,5,18
05253,05,VEGA DE SANTA MARIA,AVILA,6,9,16
05254,05,VELAYOS,AVILA,26,30,58
05256,05,VILLAFLOR,AVILA,12,5,15
05257,05,VILLAFRANCA DE LA SIERRA,AVILA,17,13,30
05258,05,VILLANUEVA DE GOMEZ,AVILA,6,19,26
05259,05,VILLANUEVA DEL ACERAL,AVILA,11,17,29
05260,05,VILLANUEVA DEL CAMPILLO,AVILA,20,5,23
05261,05,VILLAR DE CORNEJA,AVILA,5,5,3
05262,05,VILLAREJO DEL VALLE,AVILA,28,33,62
05263,05,VILLATORO,AVILA,16,17,34
05264,05,VIÑEGRA DE MORAÑA,AVILA,5,5,6
05265,05,VITA,AVILA,18,5,24
05266,05,ZAPARDIEL DE LA CAÑADA,AVILA,15,5,18
05267,05,ZAPARDIEL DE LA RIBERA,AVILA,16,10,26
05901,05,SAN JUAN DE GREDOS,AVILA,27,11,38
05902,05,SANTA MARIA DEL CUBILLO,AVILA,38,186,226
05903,05,DIEGO DEL CARPIO,AVILA,8,5,9
05904,05,SANTIAGO DE TORMES,AVILA,15,5,16
05905,05,VILLANUEVA DE AVILA,AVILA,6,30,36
06001,06,ACEDERA,BADAJOZ,101,100,246
06002,06,ACEUCHAL,BADAJOZ,623,563,2131
06003,06,AHILLONES,BADAJOZ,63,63,236
06004,06,ALANGE,BADAJOZ,151,289,563
06005,06,ALBUERA (LA),BADAJOZ,110,416,742
06006,06,ALBURQUERQUE,BADAJOZ,387,800,1416
06007,06,ALCONCHEL,BADAJOZ,109,136,411
06008,06,ALCONERA,BADAJOZ,32,197,236
06009,06,ALJUCEN,BADAJOZ,15,73,95
06010,06,ALMENDRAL,BADAJOZ,113,201,412
06011,06,ALMENDRALEJO,BADAJOZ,2770,8818,12849
06012,06,ARROYO DE SAN SERVAN,BADAJOZ,370,744,1592
06013,06,ATALAYA,BADAJOZ,7,50,80
06014,06,AZUAGA,BADAJOZ,625,1121,2065
06015,06,BADAJOZ,BADAJOZ,8687,53343,64332
06016,06,BARCARROTA,BADAJOZ,298,415,909
06017,06,BATERNO,BADAJOZ,23,19,63
06018,06,BENQUERENCIA DE LA SEREN,BADAJOZ,75,58,176
06019,06,BERLANGA,BADAJOZ,193,187,627
06020,06,BIENVENIDA,BADAJOZ,191,459,808
06021,06,BODONAL DE LA SIERRA,BADAJOZ,120,74,247
06022,06,BURGUILLOS DEL CERRO,BADAJOZ,197,288,584
06023,06,CABEZA DEL BUEY,BADAJOZ,394,1360,1961
06024,06,CABEZA LA VACA,BADAJOZ,106,106,299
06025,06,CALAMONTE,BADAJOZ,377,597,1564
06026,06,CALERA DE LEON,BADAJOZ,114,94,244
06027,06,CALZADILLA DE LOS BARROS,BADAJOZ,49,55,158
06028,06,CAMPANARIO,BADAJOZ,404,630,1164
06029,06,CAMPILLO DE LLERENA,BADAJOZ,93,163,465
06030,06,CAPILLA,BADAJOZ,8,17,26
06031,06,CARMONITA,BADAJOZ,32,37,164
06032,06,CARRASCALEJO (EL),BADAJOZ,5,9,14
06033,06,CASAS DE DON PEDRO,BADAJOZ,127,115,294
06034,06,CASAS DE REINA,BADAJOZ,18,23,48
06035,06,CASTILBLANCO,BADAJOZ,71,81,166
06036,06,CASTUERA,BADAJOZ,554,1058,1709
06037,06,CODOSERA (LA),BADAJOZ,111,264,473
06038,06,CORDOBILLA DE LACARA,BADAJOZ,57,66,258
06039,06,CORONADA (LA),BADAJOZ,82,93,372
06040,06,CORTE DE PELEAS,BADAJOZ,92,80,483
06041,06,CRISTINA,BADAJOZ,40,51,149
06042,06,CHELES,BADAJOZ,50,62,379
06043,06,DON ALVARO,BADAJOZ,62,115,189
06044,06,DON BENITO,BADAJOZ,2755,10599,14944
06045,06,ENTRIN BAJO,BADAJOZ,46,22,188
06046,06,ESPARRAGALEJO,BADAJOZ,68,50,179
06047,06,ESPARRAGOSA DE LA SERENA,BADAJOZ,76,69,239
06048,06,ESPARRAGOSA DE LARES,BADAJOZ,77,84,219
06049,06,FERIA,BADAJOZ,90,97,269
06050,06,FREGENAL DE LA SIERRA,BADAJOZ,458,1168,1688
06051,06,FUENLABRADA DE LOS MONTE,BADAJOZ,346,138,557
06052,06,FUENTE DE CANTOS,BADAJOZ,447,856,1410
06053,06,FUENTE DEL ARCO,BADAJOZ,48,55,176
06054,06,FUENTE DEL MAESTRE,BADAJOZ,565,1117,2471
06055,06,FUENTES DE LEON,BADAJOZ,235,190,550
06056,06,GARBAYUELA,BADAJOZ,41,34,97
06057,06,GARLITOS,BADAJOZ,28,23,90
06058,06,GARROVILLA (LA),BADAJOZ,121,210,517
06059,06,GRANJA DE TORREHERMOSA,BADAJOZ,202,230,530
06060,06,GUAREÑA,BADAJOZ,438,1115,2472
06061,06,HABA (LA),BADAJOZ,87,190,313
06062,06,HELECHOSA,BADAJOZ,32,34,94
06063,06,HERRERA DEL DUQUE,BADAJOZ,336,465,911
06064,06,HIGUERA DE LA SERENA,BADAJOZ,54,105,196
06065,06,HIGUERA DE LLERENA,BADAJOZ,18,31,100
06066,06,HIGUERA DE VARGAS,BADAJOZ,90,130,541
06067,06,HIGUERA LA REAL,BADAJOZ,197,515,758
06068,06,HINOJOSA DEL VALLE,BADAJOZ,38,69,163
06069,06,HORNACHOS,BADAJOZ,271,359,1032
06070,06,JEREZ DE LOS CABALLEROS,BADAJOZ,702,2843,3701
06071,06,LAPA (LA),BADAJOZ,16,26,71
06072,06,LOBON,BADAJOZ,167,721,1127
06073,06,LLERA,BADAJOZ,50,54,226
06074,06,LLERENA,BADAJOZ,509,2844,3471
06075,06,MAGACELA,BADAJOZ,40,43,108
06076,06,MAGUILLA,BADAJOZ,73,79,310
06077,06,MALCOCINADO,BADAJOZ,8,14,95
06078,06,MALPARTIDA DE LA SERENA,BADAJOZ,40,55,147
06079,06,MANCHITA,BADAJOZ,52,41,265
06080,06,MEDELLIN,BADAJOZ,188,200,640
06081,06,MEDINA DE LAS TORRES,BADAJOZ,87,146,267
06082,06,MENGABRIL,BADAJOZ,32,45,151
06083,06,MERIDA,BADAJOZ,3495,40791,44928
06084,06,MIRANDILLA,BADAJOZ,82,165,315
06085,06,MONESTERIO,BADAJOZ,472,846,1392
06086,06,MONTEMOLIN,BADAJOZ,78,103,282
06087,06,MONTERRUBIO DE LA SERENA,BADAJOZ,232,145,550
06088,06,MONTIJO,BADAJOZ,1068,2107,3995
06089,06,MORERA (LA),BADAJOZ,66,61,243
06090,06,NAVA DE SANTIAGO (LA),BADAJOZ,80,72,281
06091,06,NAVALVILLAR DE PELA,BADAJOZ,422,559,1283
06092,06,NOGALES,BADAJOZ,55,155,288
06093,06,OLIVA DE LA FRONTERA,BADAJOZ,441,649,1474
06094,06,OLIVA DE MERIDA,BADAJOZ,81,130,657
06095,06,OLIVENZA,BADAJOZ,734,1967,3698
06096,06,ORELLANA DE LA SIERRA,BADAJOZ,10,13,36
06097,06,ORELLANA LA VIEJA,BADAJOZ,257,329,649
06098,06,PALOMAS,BADAJOZ,22,28,189
06099,06,PARRA (LA),BADAJOZ,79,65,404
06100,06,PEÑALSORDO,BADAJOZ,86,49,162
06101,06,PERALEDA DEL ZAUCEJO,BADAJOZ,48,48,142
06102,06,PUEBLA DE ALCOCER,BADAJOZ,92,233,361
06103,06,PUEBLA DE LA CALZADA,BADAJOZ,408,1121,1852
06104,06,PUEBLA DE LA REINA,BADAJOZ,48,31,180
06105,06,PUEBLA DEL MAESTRE,BADAJOZ,41,43,127
06106,06,PUEBLA DEL PRIOR,BADAJOZ,50,29,125
06107,06,PUEBLA DE OBANDO,BADAJOZ,77,132,475
06108,06,PUEBLA DE SANCHO PEREZ,BADAJOZ,188,1534,1807
06109,06,QUINTANA DE LA SERENA,BADAJOZ,381,732,1181
06110,06,REINA,BADAJOZ,6,9,34
06111,06,RENA,BADAJOZ,55,24,229
06112,06,RETAMAL,BADAJOZ,38,25,127
06113,06,RIBERA DEL FRESNO,BADAJOZ,407,717,1310
06114,06,RISCO,BADAJOZ,5,6,24
06115,06,ROCA DE LA SIERRA (LA),BADAJOZ,98,247,496
06116,06,SALVALEON,BADAJOZ,120,199,396
06117,06,SALVATIERRA DE LOS BARRO,BADAJOZ,184,184,515
06118,06,SANCTI-SPIRITUS,BADAJOZ,9,37,53
06119,06,SAN PEDRO DE MERIDA,BADAJOZ,39,78,190
06120,06,SANTA AMALIA,BADAJOZ,389,548,1414
06121,06,SANTA MARTA,BADAJOZ,415,674,1490
06122,06,SANTOS DE MAIMONA (LOS),BADAJOZ,615,1032,1946
06123,06,SAN VICENTE DE ALCANTARA,BADAJOZ,410,937,1425
06124,06,SEGURA DE LEON,BADAJOZ,136,111,353
06125,06,SIRUELA,BADAJOZ,220,168,449
06126,06,SOLANA DE LOS BARROS,BADAJOZ,215,256,947
06127,06,TALARRUBIAS,BADAJOZ,269,547,903
06128,06,TALAVERA LA REAL,BADAJOZ,463,970,1874
06129,06,TALIGA,BADAJOZ,45,48,163
06130,06,TAMUREJO,BADAJOZ,18,84,103
06131,06,TORRE DE MIGUEL SESMERO,BADAJOZ,103,383,651
06132,06,TORREMAYOR,BADAJOZ,32,165,356
06133,06,TORREMEJIA,BADAJOZ,192,354,844
06134,06,TRASIERRA,BADAJOZ,24,37,201
06135,06,TRUJILLANOS,BADAJOZ,90,213,328
06136,06,USAGRE,BADAJOZ,126,120,431
06137,06,VALDECABALLEROS,BADAJOZ,91,81,201
06138,06,VALDETORRES,BADAJOZ,52,111,386
06139,06,VALENCIA/VALÈNCIA DE LAS TORRES,BADAJOZ,25,40,128
06140,06,VALENCIA/VALÈNCIA DEL MOMBUEY,BADAJOZ,42,62,222
06141,06,VALENCIA/VALÈNCIA DEL VENTOSO,BADAJOZ,184,147,443
06142,06,VALVERDE DE BURGUILLOS,BADAJOZ,16,42,60
06143,06,VALVERDE DE LEGANES,BADAJOZ,313,558,1455
06144,06,VALVERDE DE LLERENA,BADAJOZ,32,23,121
06145,06,VALVERDE DE MERIDA,BADAJOZ,47,69,237
06146,06,VALLE DE LA SERENA,BADAJOZ,90,69,236
06147,06,VALLE DE MATAMOROS,BADAJOZ,16,20,62
06148,06,VALLE DE SANTA ANA,BADAJOZ,65,77,233
06149,06,VILLAFRANCA DE LOS BARRO,BADAJOZ,970,3531,4944
06150,06,VILLAGARCIA DE LA TORRE,BADAJOZ,65,66,183
06151,06,VILLAGONZALO,BADAJOZ,93,66,285
06152,06,VILLALBA DE LOS BARROS,BADAJOZ,136,183,538
06153,06,VILLANUEVA DE LA SERENA,BADAJOZ,1811,5093,8274
06154,06,VILLANUEVA DEL FRESNO,BADAJOZ,254,330,987
06155,06,VILLAR DEL REY,BADAJOZ,138,267,558
06156,06,VILLAR DE RENA,BADAJOZ,129,112,382
06157,06,VILLARTA DE LOS MONTES,BADAJOZ,24,17,65
06158,06,ZAFRA,BADAJOZ,1225,4979,6385
06159,06,ZAHINOS,BADAJOZ,245,222,1048
06160,06,ZALAMEA DE LA SERENA,BADAJOZ,309,408,850
06161,06,ZARZA-CAPILLA,BADAJOZ,39,75,126
06162,06,LA ZARZA,BADAJOZ,329,369,974
06901,06,VALDELACALZADA,BADAJOZ,252,366,1019
06902,06,PUEBLONUEVO DEL GUADIANA,BADAJOZ,137,344,698
06903,06,GUADIANA,BADAJOZ,209,286,766
07001,07,ALARO,ILLES BALEARS,524,672,1274
07002,07,ALAIOR,ILLES BALEARS,814,3026,3934
07003,07,ALCUDIA,ILLES BALEARS,1602,11323,13191
07004,07,ALGAIDA,ILLES BALEARS,518,664,1240
07005,07,ANDRATX,ILLES BALEARS,1408,3329,4956
07006,07,ARTA,ILLES BALEARS,911,1693,2687
07007,07,BANYALBUFAR,ILLES BALEARS,59,233,299
07008,07,BINISSALEM,ILLES BALEARS,755,1760,2587
07009,07,BUGER,ILLES BALEARS,98,102,211
07010,07,BUNYOLA,ILLES BALEARS,717,1472,2293
07011,07,CALVIA,ILLES BALEARS,5468,25055,31218
07012,07,CAMPANET,ILLES BALEARS,235,360,639
07013,07,CAMPOS,ILLES BALEARS,1239,2676,4043
07014,07,CAPDEPERA,ILLES BALEARS,1182,5268,6567
07015,07,CIUTADELLA DE MENORCA,ILLES BALEARS,2696,9217,12254
07016,07,CONSELL,ILLES BALEARS,363,906,1300
07017,07,COSTITX,ILLES BALEARS,147,134,283
07018,07,DEIA,ILLES BALEARS,110,681,841
07019,07,ESCORCA,ILLES BALEARS,9,231,242
07020,07,ESPORLES,ILLES BALEARS,498,795,1418
07021,07,ESTELLENCS,ILLES BALEARS,33,70,112
07022,07,FELANITX,ILLES BALEARS,1872,5591,7692
07023,07,FERRERIES,ILLES BALEARS,430,1218,1696
07024,07,FORMENTERA,ILLES BALEARS,1154,5059,6385
07025,07,FORNALUTX,ILLES BALEARS,77,124,212
07026,07,EIVISSA,ILLES BALEARS,5349,30900,37102
07027,07,INCA,ILLES BALEARS,2340,9823,12415
07028,07,LLORET DE VISTA ALEGRE,ILLES BALEARS,121,198,335
07029,07,LLOSETA,ILLES BALEARS,476,994,1513
07030,07,LLUBI,ILLES BALEARS,233,284,544
07031,07,LLUCMAJOR,ILLES BALEARS,3532,10054,13974
07032,07,MAO,ILLES BALEARS,2257,11135,13813
07033,07,MANACOR,ILLES BALEARS,4045,16505,21110
07034,07,MANCOR DE LA VALL,ILLES BALEARS,151,81,235
07035,07,MARIA DE LA SALUT,ILLES BALEARS,176,332,538
07036,07,MARRATXI,ILLES BALEARS,3211,11199,14651
07037,07,ES MERCADAL,ILLES BALEARS,459,2118,2648
07038,07,MONTUIRI,ILLES BALEARS,235,479,750
07039,07,MURO,ILLES BALEARS,702,4121,4890
07040,07,PALMA DE MALLORCA,ILLES BALEARS,31272,237944,274052
07041,07,PETRA,ILLES BALEARS,281,898,1217
07042,07,POLLENÇA,ILLES BALEARS,1770,5743,7754
07043,07,PORRERES,ILLES BALEARS,598,1387,2133
07044,07,SA POBLA,ILLES BALEARS,1214,2470,3846
07045,07,PUIGPUNYENT,ILLES BALEARS,210,265,515
07046,07,SANT ANTONI DE PORTMANY,ILLES BALEARS,2275,10240,12896
07047,07,SENCELLES,ILLES BALEARS,344,315,698
07048,07,SANT JOSEP DE SA TALAIA,ILLES BALEARS,2786,11495,14681
07049,07,SANT JOAN,ILLES BALEARS,192,241,478
07050,07,SANT JOAN DE LABRITJA,ILLES BALEARS,813,3558,4516
07051,07,SANT LLORENC DES CARDASS,ILLES BALEARS,843,2235,3120
07052,07,SANT LLUIS,ILLES BALEARS,571,1935,2580
07053,07,SANTA EUGENIA,ILLES BALEARS,153,236,420
07054,07,SANTA EULARIA DEL RIU,ILLES BALEARS,4180,13529,18261
07055,07,SANTA MARGALIDA,ILLES BALEARS,1045,5744,6842
07056,07,SANTA MARIA DEL CAMI,ILLES BALEARS,611,1784,2472
07057,07,SANTANYI,ILLES BALEARS,1477,6992,8685
07058,07,SELVA,ILLES BALEARS,432,548,1015
07059,07,SES SALINES,ILLES BALEARS,457,1790,2337
07060,07,SINEU,ILLES BALEARS,444,609,1113
07061,07,SOLLER,ILLES BALEARS,1364,4264,5871
07062,07,SON SERVERA,ILLES BALEARS,1033,8529,9634
07063,07,VALLDEMOSSA,ILLES BALEARS,209,598,868
07064,07,ES CASTELL,ILLES BALEARS,580,887,1517
07065,07,VILAFRANCA DE BONANY,ILLES BALEARS,357,508,894
07901,07,ARIANY,ILLES BALEARS,78,215,325
07902,07,ES MIGJORN GRAN,ILLES BALEARS,131,253,394
08001,08,ABRERA,BARCELONA,627,6485,7137
08002,08,AGUILAR DE SEGARRA,BARCELONA,30,24,55
08003,08,ALELLA,BARCELONA,1233,1665,3145
08004,08,ALPENS,BARCELONA,29,20,50
08005,08,AMETLLA DEL VALLES (L'),BARCELONA,1118,2649,3839
08006,08,ARENYS DE MAR,BARCELONA,1220,2730,4181
08007,08,ARENYS DE MUNT,BARCELONA,839,1448,2366
08008,08,ARGENÇOLA,BARCELONA,30,8,38
08009,08,ARGENTONA,BARCELONA,1245,3717,5086
08010,08,ARTES,BARCELONA,383,1601,2006
08011,08,AVIA,BARCELONA,253,249,509
08012,08,AVINYO,BARCELONA,152,1186,1339
08013,08,AVINYONET DEL PENEDES,BARCELONA,159,379,571
08014,08,AIGUAFREDA,BARCELONA,204,483,698
08015,08,BADALONA,BARCELONA,13348,51662,65932
08016,08,BAGA,BARCELONA,194,188,384
08017,08,BALENYA,BARCELONA,303,926,1236
08018,08,BALSARENY,BARCELONA,215,861,1085
08019,08,BARCELONA,BARCELONA,128665,1071264,1227111
08020,08,BEGUES,BARCELONA,738,643,1443
08021,08,BELLPRAT,BARCELONA,5,5,6
08022,08,BERGA,BARCELONA,1150,4399,5597
08023,08,BIGUES,BARCELONA,912,1435,2379
08024,08,BORREDA,BARCELONA,56,84,142
08025,08,BRUC (EL),BARCELONA,181,362,553
08026,08,BRULL (EL),BARCELONA,38,45,84
08027,08,CABANYES (LES),BARCELONA,75,277,354
08028,08,CABRERA D'ANOIA,BARCELONA,86,33,138
08029,08,CABRERA DE MAR,BARCELONA,609,3009,3736
08030,08,CABRILS,BARCELONA,978,777,1885
08031,08,CALAF,BARCELONA,224,1312,1554
08032,08,CALDES D'ESTRAC,BARCELONA,294,359,686
08033,08,CALDES DE MONTBUI,BARCELONA,1519,4741,6353
08034,08,CALDERS,BARCELONA,135,113,250
08035,08,CALELLA,BARCELONA,1450,6562,8141
08036,08,CALONGE DE SEGARRA,BARCELONA,35,15,52
08037,08,CALLDETENES,BARCELONA,239,794,1040
08038,08,CALLUS,BARCELONA,156,347,505
08039,08,CAMPINS,BARCELONA,80,83,169
08040,08,CANET DE MAR,BARCELONA,1169,2122,3361
08041,08,CANOVELLES,BARCELONA,848,2863,3788
08042,08,CANOVES I SAMALUS,BARCELONA,335,188,536
08043,08,CANYELLES,BARCELONA,441,372,826
08044,08,CAPELLADES,BARCELONA,286,1052,1355
08045,08,CAPOLAT,BARCELONA,13,11,24
08046,08,CARDEDEU,BARCELONA,1497,3407,5010
08047,08,CARDONA,BARCELONA,331,1047,1386
08048,08,CARME,BARCELONA,55,59,116
08049,08,CASSERRES,BARCELONA,168,310,486
08050,08,CASTELLAR DEL RIU,BARCELONA,12,24,36
08051,08,CASTELLAR DEL VALLES,BARCELONA,1953,6427,8510
08052,08,CASTELLAR DE N'HUG,BARCELONA,34,23,57
08053,08,CASTELLBELL I EL VILAR,BARCELONA,267,505,782
08054,08,CASTELLBISBAL,BARCELONA,793,9162,9992
08055,08,CASTELLCIR,BARCELONA,86,301,394
08056,08,CASTELLDEFELS,BARCELONA,5512,13519,19566
08057,08,CASTELL DE L'ARENY,BARCELONA,5,5,10
08058,08,CASTELLET I LA GORNAL,BARCELONA,144,445,604
08059,08,CASTELLFOLLIT DEL BOIX,BARCELONA,57,29,88
08060,08,CASTELLFOLLIT DE RIUBREG,BARCELONA,31,47,78
08061,08,CASTELLGALI,BARCELONA,148,824,973
08062,08,CASTELLNOU DE BAGES,BARCELONA,127,75,203
08063,08,CASTELLOLI,BARCELONA,61,222,284
08064,08,CASTELLTERÇOL,BARCELONA,235,335,585
08065,08,CASTELLVI DE LA MARCA,BARCELONA,141,210,373
08066,08,CASTELLVI DE ROSANES,BARCELONA,169,1175,1350
08067,08,CENTELLES,BARCELONA,623,2022,2665
08068,08,CERVELLO,BARCELONA,829,2338,3220
08069,08,COLLBATO,BARCELONA,431,503,966
